source_url,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
https://www.france-optique.com/gravures/fournisseur=127,Maximo DS,https://si.france-optique.com/img/gravures/nasal/web_531-nas-bbgr-94.tif.jpg,1.5,ORG,OPTIC 2000,datalake/staging/media\web_531-nas-bbgr-94.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Maximo DS POLY,https://si.france-optique.com/img/gravures/nasal/web_526-nas-bbgr-89.tif.jpg,1.591,POLY,OPTIC 2000,datalake/staging/media\web_526-nas-bbgr-89.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Maximo DS 1.6,https://si.france-optique.com/img/gravures/nasal/web_527-nas-bbgr-90.tif.jpg,1.61,ORG,OPTIC 2000,datalake/staging/media\web_527-nas-bbgr-90.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Maximo DS 1.67,https://si.france-optique.com/img/gravures/nasal/web_528-nas-bbgr-91.tif.jpg,1.67,ORG,OPTIC 2000,datalake/staging/media\web_528-nas-bbgr-91.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Maximo M16,https://si.france-optique.com/img/gravures/nasal/web_531-nas-bbgr-94.tif.jpg,1.604,MIN,OPTIC 2000,datalake/staging/media\web_531-nas-bbgr-94.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Milado HD (OR15),https://si.france-optique.com/img/gravures/nasal/web_545-nas-bbgr-108.tif.jpg,1.5,ORG,OPTIC 2000,datalake/staging/media\web_545-nas-bbgr-108.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Milado HD POLY,https://si.france-optique.com/img/gravures/nasal/web_547-nas-bbgr-110.tif.jpg,1.591,POLY,OPTIC 2000,datalake/staging/media\web_547-nas-bbgr-110.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Milado HD 1.6,https://si.france-optique.com/img/gravures/nasal/web_548-nas-bbgr-111.tif.jpg,1.6,ORG,OPTIC 2000,datalake/staging/media\web_548-nas-bbgr-111.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Milado HD 1.67,https://si.france-optique.com/img/gravures/nasal/web_551-nas-bbgr-114.tif.jpg,1.67,ORG,OPTIC 2000,datalake/staging/media\web_551-nas-bbgr-114.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Milado HD Mini (OR15),https://si.france-optique.com/img/gravures/nasal/web_545-nas-bbgr-108.tif.jpg,1.5,ORG,OPTIC 2000,datalake/staging/media\web_545-nas-bbgr-108.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Milado HD Mini POLY,https://si.france-optique.com/img/gravures/nasal/web_547-nas-bbgr-110.tif.jpg,1.591,ORG,OPTIC 2000,datalake/staging/media\web_547-nas-bbgr-110.tif.jpg
https://www.france-optique.com/gravures/fournisseur=127,Milado HD Mini 1.6,https://si.france-optique.com/img/gravures/nasal/web_548-nas-bbgr-111.tif.jpg,1.6,ORG,OPTIC 2000,datalake/staging/media\web_548-nas-bbgr-111.tif.jpg
