source_url,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU URBAIN 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pol Dégradé / Pola DRW™,ABU,1.50,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU URBAIN TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABU,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU URBAIN 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,ABU,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU URBAIN 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABU,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU URBAIN 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABU,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU URBAIN 1.74 blanc / Xblue / Transitions® GenS™,ABU,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU SCRIPT 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,ABS,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU SCRIPT TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABS,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU SCRIPT 1.59 blanc /Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,ABS,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU SCRIPT 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABS,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU SCRIPT 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABS,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU SCRIPT 1.74 blanc / Xblue / Transitions® GenS™,ABS,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU EVASION 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,ABE,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU EVASION TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABE,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU EVASION 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,ABE,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU EVASION 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABE,1.6,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU EVASION 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ABE,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ABSOLU EVASION 1.74 blanc / Xblue / Transitions® GenS™,ABE,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ATRIA 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,IA,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ATRIA TVX® 1.53 blanc / Trans® GenS™ / Trans® XTRActive® / Pola,IA,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ATRIA 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,IA,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ATRIA 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,IA,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ATRIA 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,IA,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,ATRIA 1.74 blanc / Xblue / Transitions® GenS™,IA,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Fit 1.5 blanc / X400 / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola / Pola Dégradé / Pola DRW™,3DFIT,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Fit TVX® 1.53 blanc / Trans® GenS™ / Transitions® XTRActive® / Pola,3DFIT,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Fit 1.59 blanc / Trans® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,3DFIT,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Fit 1.6 blanc / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola,3DFIT,1.6,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Fit 1.67 blanc / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola,3DFIT,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Fit 1.74 blanc/Xblue/Trans™,3DFIT,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Full Tech 1.5 blanc / X400 / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola / Pola Dégradé / Pola DRW™,3DFT,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Full Tech TVX® 1.53 blanc / Trans® GenS™ / Trans® XTRActive® / Pola,3DFT,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Full Tech 1.59 blanc / Trans® GenS™ / Trans® XTRActive® / Pola / Pola DRW™,3DFT,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Full Tech 1.6 blanc / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola,3DFT,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Full Tech 1.67 blanc / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola,3DFT,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,3D Full Tech 1.74 blanc/Xblue/Trans™,3DFT,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPHD 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,VI,1.50,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPHD TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,VI,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPHD 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,VI,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPHD 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,VI,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPHD 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,VI,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPHD 1.74 blanc / Xblue / Transitions® GenS™,VI,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,AGILAHD 1.5 blanc,AG/AGm,1.50,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,AGILAHD 1.6 blanc,AG/AGm,1.6,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PRISMAHD 1.5 blanc / Xblue / Transitions® GenS™ / Pola,PR/PRm,1.50,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PRISMAHD 1.59 blanc / Transitions® GenS™,PR/PRm,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PRISMAHD 1.6 blanc / Xblue / Transitions® GenS™ / Pola,PR/PRm,1.60,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PRISMAHD 1.67 blanc / Xblue / Transitions® GenS™ / Pola,PR/PRm,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PRISMAHD 1.74 blanc / Xblue,PR/PRm,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PSEHD 1.5 blanc / Xblue / Transitions® GenS™ / Pola,PS/PSm,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PSEHD 1.59 blanc,PS/PSm,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PSEHD 1.6 blanc / Xblue / Transitions® GenS™ / Pola,PS/PSm,1.60,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,PSEHD 1.67 blanc / Xblue,PS/PSm,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,POWER DESK 1.5 blanc/X400/Xblue/Trans™/Trans™ XTRActive® NG,PW,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,POWER DESK TVX® 1.53 blanc/Xblue//Trans™/Trans™ XTRActive® NG,PW,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,POWER DESK 1.59 blanc/Trans™/Trans™ XTRActive® NG,PW,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,POWER DESK 1.6 blanc/X400/Xblue/Trans™/Trans™ XTRActive® NG,PW,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,POWER DESK 1.67 blanc/Xblue/Trans™/Trans™ XTRActive® NG,PW,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,POWER DESK 1.74 blanc/Xblue/Trans™,PW,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,E-TOUCH 1.5 blanc / Xblue / Trans® GenS™ / Trans® XTRActive®,ET,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,E-TOUCH 1.6 blanc / Xblue / Trans® GenS™ / Trans® XTRActive®,ET,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,E-TOUCH 1.67 blanc / Xblue / Trans® GenS™ / Trans® XTRActive®,ET,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX MD 1.5 AR,"ESPmdF
ESPmdA
ESPmdM",1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX MD 1.6 AR,"ESPmdF
ESPmdA
ESPmdM",1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX MD 1.67 AR,"ESPmdF
ESPmdA
ESPmdM",1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX MD 1.74 AR,"ESPmdF
ESPmdA
ESPmdM",1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX PROG & Mini 1.5 AR,ESP/ESPm,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX PROG & Min 1.59 AR,ESP/ESPm,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX PROG & Min 1.6 AR,ESP/ESPm,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX PROG  & Min 1.67 AR,ESP/ESPm,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,€SPRIX PROG  & Min 1.74 AR,ESP/ESPm,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,IDEO 1.5 blanc / XBlue,ID,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,IDEO 1.6 blanc / XBlue,ID,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,IDEO 1.67 blanc / XBlue,ID,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,IDEO 1.74 blanc / XBlue,ID,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,MOVILENS 1.5 blanc / XBlue,MO,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,MOVILENS 1.6 blanc / XBlue,MO,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,MOVILENS 1.67 blanc / XBlue,MO,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,MOVILENS 1.74 blanc / XBlue,MO,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OFFICEHD 1.5 blanc / X400 / Xblue,OF,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OFFICEHD TVX® 1.53 blanc,OF,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OFFICEHD 1.59 blanc,OF,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OFFICEHD 1.6 blanc / Xblue,OF,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OFFICEHD 1.67 blanc / Xblue,OF,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OFFICEHD 1.74 blanc / Xblue,OF,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,STRESS-LESS 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,SL,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,STRESS-LESS TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,SL,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,STRESS-LESS 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,SL,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,STRESS-LESS 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,SL,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,STRESS-LESS 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,SL,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,STRESS-LESS 1.74 blanc / Xblue / Transitions® GenS™,SL,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaINDIVIDUAL 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,OI,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaINDIVIDUAL TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,OI,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaINDIVIDUAL 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,OI,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaINDIVIDUAL 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,OI,1.6,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaINDIVIDUAL 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,OI,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaINDIVIDUAL 1.74 blanc / Xblue / Transitions® GenS™,OI,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPSPORT 1.5 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,VS,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPSPORT TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,VS,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPSPORT 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,VS,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPSPORT 1.6 blanc / Transitions® GenS™ / Transitions® XTRActive® /Pola,VS,1.60,MR8,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPSPORT 1.67 blanc / Transitions® GenS™ / Transitions® XTRActive® /Pola,VS,1.67,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,VIPSPORT 1.74 blanc,VS,1.74,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaSPORT 1.5 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,OS,1.5,ORG,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaSPORT TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,OS,1.53,TVX,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaSPORT 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,OS,1.59,POLY,MEGA OPTIC,
https://www.france-optique.com/gravures/fournisseur=644,OrgaSPORT 1.6 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,OS,1.60,MR8,MEGA OPTIC,
