source_url,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort Max Short Eye Protect System Ormix,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_1542-variluxcomfort6.tif.jpg"" alt=""Varilux Comfort Max Short Eye Protect System Ormix:nasal"">",1.6,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort Max Short Eye Protect System Orma,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_1661-variluxcomfort.tif.jpg"" alt=""Varilux Comfort Max Short Eye Protect System Orma:nasal"">",1.50,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort Max Short Eye Protect System Stylis,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_1543-variluxcomfort67.tif.jpg"" alt=""Varilux Comfort Max Short Eye Protect System Stylis:nasal"">",1.67,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S 4D Stylis Eye Protect System et Stylis Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_616-nas-essilor-12.tif.jpg"" alt=""Varilux S 4D Stylis Eye Protect System et Stylis Transitions:nasal"">",1.67,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S 4D Ormix Eye Protect System et Ormix Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_617-nas-essilor-13.tif.jpg"" alt=""Varilux S 4D Ormix Eye Protect System et Ormix Transitions:nasal"">",1.6,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S 4D Airwear Eye Protect System et Airwear Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_618-nas-essilor-14.tif.jpg"" alt=""Varilux S 4D Airwear Eye Protect System et Airwear Transitions:nasal"">",1.59,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S 4D Orma Eye Protect System et Orma Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_619-nas-essilor-15.tif.jpg"" alt=""Varilux S 4D Orma Eye Protect System et Orma Transitions:nasal"">",1.5,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S 2 Stylis Eye Protect System et Stylis Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_616-nas-essilor-12.tif.jpg"" alt=""Varilux S 2 Stylis Eye Protect System et Stylis Transitions:nasal"">",1.67,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S 2 Ormix Eye Protect System et Ormix Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_617-nas-essilor-13.tif.jpg"" alt=""Varilux S 2 Ormix Eye Protect System et Ormix Transitions:nasal"">",1.6,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S 2 Airwear Eye Protect System et Airwear Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_618-nas-essilor-14.tif.jpg"" alt=""Varilux S 2 Airwear Eye Protect System et Airwear Transitions:nasal"">",1.59,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S 2 Orma Eye Protect System et Orma Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_619-nas-essilor-15.tif.jpg"" alt=""Varilux S 2 Orma Eye Protect System et Orma Transitions:nasal"">",1.5,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S design Stylis Eye Protect System et Stylis Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_616-nas-essilor-12.tif.jpg"" alt=""Varilux S design Stylis Eye Protect System et Stylis Transitions:nasal"">",1.67,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S design Ormix Eye Protect System et Ormix Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_617-nas-essilor-13.tif.jpg"" alt=""Varilux S design Ormix Eye Protect System et Ormix Transitions:nasal"">",1.6,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S design Airwear Eye Protect System et Airwear Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_618-nas-essilor-14.tif.jpg"" alt=""Varilux S design Airwear Eye Protect System et Airwear Transitions:nasal"">",1.59,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S design Orma Eye Protect System et Orma Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_619-nas-essilor-15.tif.jpg"" alt=""Varilux S design Orma Eye Protect System et Orma Transitions:nasal"">",1.5,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
https://www.france-optique.com/gravures/fournisseur=521,Varilux S design short Stylis Eye Protect System et Stylis Transitions,"<img src=""https://si.france-optique.com/img/gravures/nasal/web_616-nas-essilor-12.tif.jpg"" alt=""Varilux S design short Stylis Eye Protect System et Stylis Transitions:nasal"">",1.67,<p>ORG</p>,Fournisseur : ESSILOR FR ...,
