source_url,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1824-nas-leica-V4L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1824-nas-leica-V4L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1824-nas-leica-V4L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,VARIOVID®  Cat.4,https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1824-nas-leica-V4L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1823-nas-leica-V3L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1823-nas-leica-V3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1823-nas-leica-V3L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1823-nas-leica-V3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1823-nas-leica-V3L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1823-nas-leica-V3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,VARIOVID®  Cat.3,https://si.france-optique.com/img/gravures/nasal/web_1823-nas-leica-V3L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1823-nas-leica-V3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.2 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1822-nas-leica-V2L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1822-nas-leica-V2L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.2 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1822-nas-leica-V2L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1822-nas-leica-V2L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.2 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1822-nas-leica-V2L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1822-nas-leica-V2L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,VARIOVID®  Cat.2,https://si.france-optique.com/img/gravures/nasal/web_1822-nas-leica-V2L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1822-nas-leica-V2L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1821-nas-leica-V1L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1821-nas-leica-V1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1821-nas-leica-V1L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1821-nas-leica-V1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"VARIOVID®  Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1821-nas-leica-V1L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1821-nas-leica-V1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,VARIOVID®  Cat.1,https://si.france-optique.com/img/gravures/nasal/web_1821-nas-leica-V1L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1821-nas-leica-V1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Asph Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1817-nas-leica-M1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Asph Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1817-nas-leica-M1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Asph Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1817-nas-leica-M1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,MONOVID® Asph Cat.1,https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1817-nas-leica-M1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® DIGITAL Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1820-nas-leica-MD4L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1820-nas-leica-MD4L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® DIGITAL Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1820-nas-leica-MD4L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1820-nas-leica-MD4L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® DIGITAL Cat.4 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1820-nas-leica-MD4L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1820-nas-leica-MD4L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,MONOVID® DIGITAL Cat.4,https://si.france-optique.com/img/gravures/nasal/web_1820-nas-leica-MD4L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1820-nas-leica-MD4L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® DIGITAL Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1819-nas-leica-MD1L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1819-nas-leica-MD1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® DIGITAL Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1819-nas-leica-MD1L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1819-nas-leica-MD1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® DIGITAL Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1819-nas-leica-MD1L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1819-nas-leica-MD1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,MONOVID® DIGITAL Cat.1,https://si.france-optique.com/img/gravures/nasal/web_1819-nas-leica-MD1L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1819-nas-leica-MD1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1818-nas-leica-M3L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1818-nas-leica-M3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1818-nas-leica-M3L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1818-nas-leica-M3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1818-nas-leica-M3L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1818-nas-leica-M3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,MONOVID® Cat.3,https://si.france-optique.com/img/gravures/nasal/web_1818-nas-leica-M3L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1818-nas-leica-M3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1817-nas-leica-M1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1817-nas-leica-M1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"MONOVID® Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1817-nas-leica-M1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,MONOVID® Cat.1,https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1817-nas-leica-M1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"DIGIVID® Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1816-nas-leica-D3L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1816-nas-leica-D3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"DIGIVID® Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1816-nas-leica-D3L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1816-nas-leica-D3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"DIGIVID®  Cat.3 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1816-nas-leica-D3L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1816-nas-leica-D3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,DIGIVID® Cat.3,https://si.france-optique.com/img/gravures/nasal/web_1816-nas-leica-D3L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1816-nas-leica-D3L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"DIGIVID® Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1815-nas-leica-D1L.tif.jpg,1.5,ORG,LEICA EYECARE,datalake/staging/media\web_1815-nas-leica-D1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"DIGIVID® Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1815-nas-leica-D1L.tif.jpg,1.6,ORG,LEICA EYECARE,datalake/staging/media\web_1815-nas-leica-D1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,"DIGIVID® Cat.1 Blanc, ESM, Transitions®, Transitions® XTRActive™, Polarisant",https://si.france-optique.com/img/gravures/nasal/web_1815-nas-leica-D1L.tif.jpg,1.67,ORG,LEICA EYECARE,datalake/staging/media\web_1815-nas-leica-D1L.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2532,DIGIVID® Cat.1,https://si.france-optique.com/img/gravures/nasal/web_1815-nas-leica-D1L.tif.jpg,1.74,ORG,LEICA EYECARE,datalake/staging/media\web_1815-nas-leica-D1L.tif.jpg
