nom_du_verre,gamme,serie,variante,hauteur_min,hauteur_max,traitement_protection,traitement_photochromique,materiau,indice,fournisseur,url_gravure,url_source
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_159-nas-shamir-14.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,S26 / S29  PZ,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,AT3 67,https://www.france-optique.com/gravures/fournisseur=2397
AUTOGRAPH,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,AI P,https://www.france-optique.com/gravures/fournisseur=2397
AUTOGRAPH,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,AI13 P,https://www.france-optique.com/gravures/fournisseur=2397
AUTOGRAPH,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,AI15 BZ6,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,i2F T67,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,iP8 T67,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_160-nas-shamir-15.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,S26 / S29  PC,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,AT3 T67,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,S26 / S29  PCC,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,S26 / S29  16,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,S26 / S29  BZ6,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,S26 / S29  BZ6,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,S26 / S29  T6,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,S26 / S29  PZ6,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,S26 / S29  67,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,S26 / S29  BZ67,https://www.france-optique.com/gravures/fournisseur=2397
AUTOGRAPH,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.74,SHAMIR FRANCE,AI74,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,S26 / S29  BZ67,https://www.france-optique.com/gravures/fournisseur=2397
AUTOGRAPH,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.74,SHAMIR FRANCE,AIT74,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,S26 / S29  T67,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.74,SHAMIR FRANCE,S26 / S29  74,https://www.france-optique.com/gravures/fournisseur=2397
AUTOGRAPH,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.74,SHAMIR FRANCE,AI18 74,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,K2F 15,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,K2FBZ,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,K2F TR,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,K2F 16,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,K2F BZ6,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,K2F T6,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,K2F 67,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,K2F BZ67,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,ADAPTATIF,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,K2F T67,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,KP5 15,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,KP5 BZ,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,KP5 TR,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,KP8 16,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,KP8 BZ6,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,KP8 T6,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,KP8 67,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,KP8 BZ67,https://www.france-optique.com/gravures/fournisseur=2397
KEYLENS,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,KP8 T67,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_209-nas-shamir-62.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_210-nas-shamir-63.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_213-nas-shamir-66.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_214-nas-shamir-67.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,+14/+16/+18 15,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,+14/+16/+18 BZ,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,+14/+16/+18 TR,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,+14/+16/+18 PZ,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,+14/+16/+18 PC,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,+14/+16/+18 PCC,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,+14/+16/+18 PPZ,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,+14/+16/+18 16,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,+14/+16/+18 BZ6,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,+14/+16/+18 BZ6,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,+14/+16/+18 T6,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,+14/+16/+18 PZ6,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,+14/+16/+18 67,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,+14/+16/+18 BZ67,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,+14/+16/+18 BZ67,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,+14/+16/+18 T67,https://www.france-optique.com/gravures/fournisseur=2397
Autograph,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.74,SHAMIR FRANCE,+14/+16/+18 74,https://www.france-optique.com/gravures/fournisseur=2397
Spectrum,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,S26 / S29  PC,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,Rd6 / Rd9 15,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,Rd6 / Rd9 TR,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.56,SHAMIR FRANCE,Rd6 / Rd9 P56,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,Rd6 / Rd9 PC,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,Rd6 / Rd9 16,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,Rd6 / Rd9 BZ6,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,Rd6 / Rd9 BZ6,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,Rd6 / Rd9 16,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,Rd6 / Rd9 67,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,Rd6 / Rd9 BZ67,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,Rd6 / Rd9 BZ67,https://www.france-optique.com/gravures/fournisseur=2397
Regular,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,Rd6 / Rd9 T67,https://www.france-optique.com/gravures/fournisseur=2397
First,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,Fd6 / Fd9 15,https://www.france-optique.com/gravures/fournisseur=2397
First,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,Fd6 / Fd9 TR,https://www.france-optique.com/gravures/fournisseur=2397
First,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.56,SHAMIR FRANCE,Fd6 / Fd9 P56,https://www.france-optique.com/gravures/fournisseur=2397
First,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,Fd6 / Fd9 PC,https://www.france-optique.com/gravures/fournisseur=2397
First,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,Fd6 / Fd9 16,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_185-nas-shamir-38.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_186-nas-shamir-39.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_188-nas-shamir-41.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_157-nas-shamir-12.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_158-nas-shamir-13.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_213-nas-shamir-66.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_214-nas-shamir-67.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_217-nas-shamir-70.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_218-nas-shamir-71.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_222-nas-shamir-75.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_223-nas-shamir-76.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.53,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_221-nas-shamir-74.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,FF 16,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,SHAMIR FRANCE,FF T6,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,FF 67,https://www.france-optique.com/gravures/fournisseur=2397
InoTime®,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,SHAMIR FRANCE,FF T67,https://www.france-optique.com/gravures/fournisseur=2397
Attitude,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,SHAMIR FRANCE,AT3 15,https://www.france-optique.com/gravures/fournisseur=2397
