nom_du_verre,gamme,serie,variante,hauteur_min,hauteur_max,traitement_protection,traitement_photochromique,materiau,indice,fournisseur,url_gravure,url_source
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_12-nas-bbgr-01.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_917-nas-bbgr-136.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.53,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_439-nas-bbgr-02.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_440-nas-bbgr-03.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_441-nas-bbgr-04.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_442-nas-bbgr-05.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_443-nas-bbgr-06.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.67,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_444-nas-bbgr-07.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.74,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_445-nas-bbgr-08.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_1097-nas-bbgr-165.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.5,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_919-nas-bbgr-138.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.53,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_1130-nas-bbgr-194.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.59,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_1129-nas-bbgr-195.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
Intuitiv,STANDARD,INCONNU,STANDARD,14,14,OUI,OUI,ORGANIQUE,1.6,Produits optiques : BBGR OPTIQUE,https://si.france-optique.com/img/gravures/nasal/web_1127-nas-bbgr-164.tif.jpg,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures
